t,o,h,l,c,v
2025-11-03T01:33:30+00:00,26104.5,26104.75,26104.0,26104.0,7
2025-11-03T01:33:27+00:00,26105.0,26105.0,26104.75,26104.75,2
2025-11-03T01:33:24+00:00,26104.75,26105.25,26104.5,26105.25,5
2025-11-03T01:33:21+00:00,26105.75,26106.25,26105.75,26106.0,3
2025-11-03T01:33:18+00:00,26103.0,26104.25,26102.5,26104.25,8
2025-11-03T01:33:15+00:00,26103.25,26103.25,26103.25,26103.25,3
2025-11-03T01:33:12+00:00,26103.5,26103.5,26103.5,26103.5,1
2025-11-03T01:32:57+00:00,26105.25,26105.25,26105.0,26105.0,3
2025-11-03T01:32:48+00:00,26104.5,26104.5,26104.5,26104.5,1
2025-11-03T01:32:42+00:00,26104.75,26104.75,26104.75,26104.75,3
2025-11-03T01:32:39+00:00,26105.25,26105.25,26105.0,26105.25,6
2025-11-03T01:32:36+00:00,26105.5,26105.5,26105.5,26105.5,1
2025-11-03T01:32:30+00:00,26105.75,26106.0,26105.25,26105.25,4
2025-11-03T01:32:27+00:00,26106.5,26106.5,26105.5,26105.5,3
2025-11-03T01:32:24+00:00,26106.25,26106.25,26105.75,26105.75,4
2025-11-03T01:32:18+00:00,26108.5,26108.5,26107.0,26107.0,7
2025-11-03T01:32:15+00:00,26108.5,26108.75,26108.25,26108.25,3
2025-11-03T01:32:06+00:00,26108.25,26108.25,26108.25,26108.25,1
2025-11-03T01:32:03+00:00,26108.0,26108.0,26108.0,26108.0,1
2025-11-03T01:32:00+00:00,26105.25,26107.75,26105.25,26107.75,13
2025-11-03T01:31:57+00:00,26104.5,26105.5,26104.5,26104.5,6
2025-11-03T01:31:54+00:00,26102.25,26104.25,26102.0,26104.25,12
2025-11-03T01:31:51+00:00,26103.0,26103.0,26102.5,26102.5,5
2025-11-03T01:31:48+00:00,26104.0,26104.25,26103.25,26103.25,7
2025-11-03T01:31:45+00:00,26103.75,26104.25,26103.25,26103.25,12
2025-11-03T01:31:42+00:00,26104.5,26104.5,26104.5,26104.5,1
2025-11-03T01:31:39+00:00,26104.25,26104.25,26104.25,26104.25,2
2025-11-03T01:31:36+00:00,26105.0,26105.0,26103.75,26104.25,10
2025-11-03T01:31:33+00:00,26106.0,26106.0,26105.25,26105.25,4
2025-11-03T01:31:27+00:00,26106.5,26106.5,26106.5,26106.5,3
2025-11-03T01:31:24+00:00,26106.75,26107.5,26106.75,26106.75,8
2025-11-03T01:31:21+00:00,26106.5,26106.5,26106.5,26106.5,1
2025-11-03T01:31:18+00:00,26106.25,26106.5,26105.5,26106.0,10
2025-11-03T01:31:15+00:00,26105.75,26106.25,26105.75,26106.25,3
2025-11-03T01:31:12+00:00,26106.25,26106.5,26105.75,26105.75,4
2025-11-03T01:31:09+00:00,26107.25,26107.25,26106.75,26106.75,4
2025-11-03T01:31:06+00:00,26109.0,26109.0,26107.5,26107.5,4
2025-11-03T01:31:00+00:00,26107.75,26109.25,26107.75,26109.25,10
2025-11-03T01:30:57+00:00,26107.75,26107.75,26107.75,26107.75,1
2025-11-03T01:30:54+00:00,26108.25,26108.75,26107.5,26108.0,7
2025-11-03T01:30:51+00:00,26108.0,26108.0,26108.0,26108.0,2
2025-11-03T01:30:48+00:00,26107.5,26108.25,26107.5,26108.25,5
2025-11-03T01:30:45+00:00,26107.0,26107.5,26107.0,26107.5,2
2025-11-03T01:30:42+00:00,26107.25,26107.5,26107.25,26107.5,2
2025-11-03T01:30:39+00:00,26107.5,26107.5,26106.75,26106.75,2
2025-11-03T01:30:36+00:00,26107.25,26107.25,26107.0,26107.25,6
2025-11-03T01:30:33+00:00,26107.5,26107.5,26107.0,26107.5,6
2025-11-03T01:30:24+00:00,26107.25,26107.25,26106.5,26106.5,9
2025-11-03T01:30:21+00:00,26108.25,26108.25,26107.5,26107.5,3
2025-11-03T01:30:18+00:00,26108.0,26108.0,26108.0,26108.0,3
2025-11-03T01:30:15+00:00,26107.5,26108.0,26107.5,26108.0,2
2025-11-03T01:30:12+00:00,26107.25,26107.25,26107.25,26107.25,1
2025-11-03T01:30:06+00:00,26105.75,26106.5,26104.5,26106.0,34
2025-11-03T01:30:00+00:00,26107.0,26109.0,26106.25,26106.25,14
2025-11-03T01:29:57+00:00,26105.75,26107.25,26105.75,26106.25,6
2025-11-03T01:29:54+00:00,26105.75,26105.75,26105.75,26105.75,1
2025-11-03T01:29:51+00:00,26105.75,26105.75,26105.5,26105.5,2
2025-11-03T01:29:48+00:00,26105.5,26106.25,26105.5,26106.25,2
2025-11-03T01:29:45+00:00,26105.75,26105.75,26105.75,26105.75,2
2025-11-03T01:29:39+00:00,26106.0,26106.0,26105.75,26105.75,2
2025-11-03T01:29:36+00:00,26105.5,26105.5,26105.5,26105.5,1
2025-11-03T01:29:12+00:00,26105.0,26105.0,26105.0,26105.0,1
2025-11-03T01:29:06+00:00,26106.0,26106.0,26106.0,26106.0,1
2025-11-03T01:29:03+00:00,26106.0,26106.0,26105.5,26105.5,3
2025-11-03T01:28:57+00:00,26104.75,26104.75,26104.75,26104.75,1
2025-11-03T01:28:54+00:00,26104.0,26104.5,26104.0,26104.5,2
2025-11-03T01:28:48+00:00,26104.25,26104.25,26104.25,26104.25,1
2025-11-03T01:28:39+00:00,26104.0,26104.0,26104.0,26104.0,4
2025-11-03T01:28:36+00:00,26104.5,26104.5,26103.75,26103.75,2
2025-11-03T01:28:33+00:00,26104.0,26104.0,26104.0,26104.0,1
2025-11-03T01:28:27+00:00,26104.5,26104.5,26104.5,26104.5,1
2025-11-03T01:28:21+00:00,26104.0,26104.5,26104.0,26104.5,4
2025-11-03T01:28:15+00:00,26104.0,26104.0,26104.0,26104.0,1
2025-11-03T01:28:12+00:00,26104.5,26104.5,26104.25,26104.25,3
2025-11-03T01:28:06+00:00,26104.0,26105.0,26104.0,26105.0,5
2025-11-03T01:28:03+00:00,26104.75,26104.75,26104.5,26104.5,4
2025-11-03T01:27:54+00:00,26105.25,26105.25,26105.25,26105.25,1
