t,o,h,l,c,v
2025-11-03T00:59:45+00:00,61.26,61.26,61.26,61.26,7
2025-11-03T00:59:42+00:00,61.25,61.25,61.25,61.25,3
2025-11-03T00:59:27+00:00,61.25,61.25,61.25,61.25,3
2025-11-03T00:59:21+00:00,61.25,61.25,61.25,61.25,2
2025-11-03T00:59:12+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T00:58:57+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T00:58:54+00:00,61.25,61.25,61.25,61.25,2
2025-11-03T00:58:51+00:00,61.25,61.25,61.25,61.25,2
2025-11-03T00:58:45+00:00,61.24,61.24,61.23,61.23,15
2025-11-03T00:58:06+00:00,61.25,61.25,61.25,61.25,5
2025-11-03T00:58:00+00:00,61.25,61.26,61.25,61.26,8
2025-11-03T00:57:54+00:00,61.25,61.25,61.25,61.25,8
2025-11-03T00:57:51+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T00:57:45+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T00:57:42+00:00,61.24,61.24,61.24,61.24,1
2025-11-03T00:57:39+00:00,61.24,61.25,61.24,61.25,30
2025-11-03T00:57:33+00:00,61.25,61.25,61.25,61.25,9
2025-11-03T00:57:06+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T00:56:45+00:00,61.25,61.25,61.25,61.25,1
2025-11-03T00:56:36+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T00:56:33+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:56:15+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T00:56:03+00:00,61.27,61.27,61.27,61.27,14
2025-11-03T00:56:00+00:00,61.26,61.27,61.26,61.26,3
2025-11-03T00:55:42+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:55:33+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:55:30+00:00,61.26,61.26,61.26,61.26,3
2025-11-03T00:55:03+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T00:55:00+00:00,61.26,61.26,61.26,61.26,2
2025-11-03T00:54:48+00:00,61.25,61.26,61.25,61.26,5
2025-11-03T00:54:45+00:00,61.27,61.27,61.27,61.27,2
2025-11-03T00:54:39+00:00,61.26,61.26,61.26,61.26,15
2025-11-03T00:54:27+00:00,61.26,61.26,61.26,61.26,4
2025-11-03T00:54:18+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:54:00+00:00,61.26,61.26,61.26,61.26,5
2025-11-03T00:53:54+00:00,61.27,61.27,61.27,61.27,4
2025-11-03T00:53:51+00:00,61.27,61.27,61.27,61.27,8
2025-11-03T00:53:48+00:00,61.28,61.28,61.28,61.28,1
2025-11-03T00:53:33+00:00,61.27,61.28,61.27,61.28,7
2025-11-03T00:53:15+00:00,61.27,61.27,61.27,61.27,6
2025-11-03T00:53:12+00:00,61.28,61.28,61.28,61.28,3
2025-11-03T00:53:00+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T00:52:51+00:00,61.28,61.28,61.28,61.28,11
2025-11-03T00:52:27+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T00:52:15+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:52:06+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T00:52:00+00:00,61.27,61.27,61.27,61.27,3
2025-11-03T00:51:54+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T00:51:48+00:00,61.27,61.27,61.26,61.26,6
2025-11-03T00:51:39+00:00,61.27,61.27,61.27,61.27,8
2025-11-03T00:51:09+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T00:51:03+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:51:00+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T00:50:54+00:00,61.26,61.26,61.26,61.26,10
2025-11-03T00:50:51+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T00:50:42+00:00,61.25,61.26,61.25,61.26,19
2025-11-03T00:50:39+00:00,61.25,61.25,61.25,61.25,7
2025-11-03T00:50:36+00:00,61.32,61.32,61.22,61.26,180
2025-11-03T00:50:33+00:00,61.32,61.32,61.32,61.32,1
2025-11-03T00:50:18+00:00,61.31,61.31,61.31,61.31,1
2025-11-03T00:50:09+00:00,61.32,61.32,61.32,61.32,4
2025-11-03T00:50:06+00:00,61.32,61.32,61.32,61.32,1
2025-11-03T00:49:18+00:00,61.33,61.33,61.32,61.32,5
2025-11-03T00:49:12+00:00,61.33,61.33,61.33,61.33,5
2025-11-03T00:48:51+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:48:45+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:48:15+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:47:42+00:00,61.33,61.33,61.33,61.33,11
2025-11-03T00:47:36+00:00,61.33,61.33,61.33,61.33,12
2025-11-03T00:47:27+00:00,61.32,61.32,61.32,61.32,3
2025-11-03T00:47:03+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:46:54+00:00,61.33,61.33,61.33,61.33,3
2025-11-03T00:46:30+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:46:18+00:00,61.32,61.32,61.32,61.32,4
2025-11-03T00:45:48+00:00,61.33,61.33,61.33,61.33,3
2025-11-03T00:45:39+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:45:36+00:00,61.32,61.32,61.32,61.32,2
2025-11-03T00:45:21+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:45:18+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:45:09+00:00,61.34,61.34,61.32,61.32,4
2025-11-03T00:45:00+00:00,61.33,61.33,61.32,61.33,7
2025-11-03T00:44:21+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:44:06+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:44:03+00:00,61.32,61.32,61.32,61.32,5
2025-11-03T00:43:57+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:43:54+00:00,61.33,61.34,61.33,61.33,5
2025-11-03T00:43:51+00:00,61.33,61.33,61.33,61.33,4
2025-11-03T00:43:45+00:00,61.32,61.32,61.32,61.32,6
2025-11-03T00:43:39+00:00,61.33,61.33,61.33,61.33,8
2025-11-03T00:43:15+00:00,61.32,61.33,61.32,61.33,5
2025-11-03T00:43:12+00:00,61.32,61.32,61.32,61.32,2
2025-11-03T00:43:09+00:00,61.32,61.32,61.32,61.32,1
2025-11-03T00:43:00+00:00,61.32,61.32,61.32,61.32,1
2025-11-03T00:42:27+00:00,61.32,61.32,61.32,61.32,3
2025-11-03T00:41:36+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:41:33+00:00,61.32,61.33,61.32,61.33,5
2025-11-03T00:40:54+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:40:06+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:40:03+00:00,61.33,61.33,61.33,61.33,1
2025-11-03T00:39:09+00:00,61.33,61.33,61.33,61.33,2
2025-11-03T00:39:03+00:00,61.32,61.32,61.32,61.32,2
2025-11-03T00:38:48+00:00,61.32,61.32,61.32,61.32,3
